time,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,PM25,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850,temperature_mean,wind_direction_mean,relative_humidity_mean,wind_speed_mean,wind_gust_max,hour,day,weekday,month,hour_sin,hour_cos,is_daytime,wind_dir_sin,wind_dir_cos
2026-03-04 11:00:00,108.24579969340827,138.72745017884515,164.98746550843128,0.3482081994557332,1.5241927580704602,29.24727772636132,48.84201,286.86548,280.60226,65.89231701506537,0.2928772,0.05055237,101210.805,6.198883e-06,591.3324,0.8048401,818.14056,0.2972080018984295,55559.7,15363.168,249.32344,275.14563,6.046463,2.3740997,-1.9833069,2.297638,13.6,26.0,68.0,0.6,2.2,11,4,2,3,0.258819045102521,-0.9659258262890682,1,0.4383711467890774,0.898794046299167
2026-03-04 12:00:00,117.82903934593766,148.66612672457845,174.53884517118038,0.3330256589076659,1.4812888627349148,33.93450936444302,48.78715,287.81598,280.44464,61.29637442272647,0.70936584,-0.0789032,101140.234,1.4305115e-06,603.71124,0.9992981,971.90686,0.7137405760702874,55556.418,15328.4375,249.4381,275.28076,6.514847,2.95018,-1.45047,1.8903961,14.3,200.0,64.3,0.675,1.9,12,4,2,3,1.2246467991473532e-16,-1.0,1,-0.34202014332566866,-0.9396926207859084
2026-03-04 13:00:00,112.8864844149208,143.89085334695963,169.9046806336229,0.3433586149871675,1.5050931917060613,34.474737584963734,48.882122,288.7201,280.37036,57.542869257639055,0.40486145,-0.23512268,101074.69,6.198883e-06,917.4945,0.7923584,981.6798,0.4681831568376685,55544.473,15282.93,249.64589,275.37158,7.2953796,1.7883606,-0.7534485,0.74180603,15.3,280.0,58.7,0.75,2.2,13,4,2,3,-0.2588190451025208,-0.9659258262890683,1,-0.9848077530122081,0.17364817766692997
2026-03-04 14:00:00,96.23825242718446,123.51115482881964,145.02611650485437,0.3591177148642982,1.5069487583186831,39.187105650725314,45.26104,289.1242,280.76035,57.58833073470095,-0.14300537,0.36383057,101015.484,3.33786e-06,967.52527,0.5316162,1054.1516,0.3909261049295146,55536.582,15244.824,249.97162,275.48248,8.436111,1.1187439,-1.0160217,0.47434998,15.3,269.0,58.3,0.825,2.0,14,4,2,3,-0.4999999999999997,-0.8660254037844388,1,-0.9998476951563913,-0.017452406437283498
2026-03-04 15:00:00,82.46364844149208,107.7684261624936,129.3438937148697,0.3897619259954819,1.5684958717069528,37.480121460210334,50.16086,289.21777,280.69263,56.98164204080632,-0.35801697,1.0715027,100987.62,0.0,599.68506,0.19854736,1187.407,1.1297319093109084,55546.355,15228.125,250.12886,275.64972,9.018234,0.32655334,-2.1022644,0.06150818,15.7,233.0,54.8,0.9,2.9,15,4,2,3,-0.7071067811865471,-0.7071067811865479,1,-0.7986355100472928,-0.6018150231520483
2026-03-04 16:00:00,77.09685232498722,105.86800715380684,135.35253449156872,0.4566897843955524,1.755616846267586,36.176463876038326,42.455307,289.04565,281.4204,60.53503357548911,-0.36724854,1.2775269,100941.45,0.0,489.35367,0.110443115,1370.4216,1.329265387481274,55521.88,15194.121,250.14163,275.69592,8.4357605,-0.46366882,-2.57901,-0.03819275,15.8,169.0,54.7,0.8,2.7,16,4,2,3,-0.8660254037844385,-0.5000000000000004,1,0.19080899537654497,-0.981627183447664
2026-03-04 17:00:00,84.86788962698007,124.90467041389884,164.0042718446602,0.5076142768919756,1.9324655135533928,38.44923362458516,45.197674,288.98688,281.773,62.2313707400591,-0.5871124,1.3699951,100981.48,0.0,114.00523,0.066711426,1328.439,1.4904990923371169,55553.22,15225.555,250.11537,275.90012,7.635544,-1.0370789,-2.5734863,0.004425049,14.9,155.0,59.0,0.9,2.9,17,4,2,3,-0.9659258262890683,-0.25881904510252063,1,0.4226182617406995,-0.9063077870366499
2026-03-04 18:00:00,86.01768523249872,102.18004087889626,123.88652529381709,0.3171970013681159,1.440244799877109,33.932854275055625,38.451912,285.61078,280.05804,68.90415758671466,-0.84487915,1.1926575,101015.125,0.0,61.027763,0.058532715,1371.4358,1.461592518594349,55578.938,15245.43,250.12752,276.16144,7.191864,-1.5891266,-2.1395874,0.50231934,13.9,157.0,66.0,0.9,2.7,18,4,2,3,-1.0,-1.8369701987210297e-16,1,0.39073112848927377,-0.9205048534524404
2026-03-04 19:00:00,84.1568778742974,102.3205160960654,126.0550434338273,0.3403437043563674,1.4978578711564616,31.87643100333083,45.722885,284.11475,279.28168,72.10068024842009,-1.2730103,0.4635315,101060.125,0.0,51.79765,0.04953003,1261.1654,1.3547755073805918,55614.37,15273.824,250.24208,276.15424,7.127655,-1.6882172,-1.7781067,1.3399048,13.2,133.0,69.9,0.8,1.9,19,4,2,3,-0.9659258262890684,0.2588190451025203,0,0.7313537016191706,-0.6819983600624984
2026-03-04 20:00:00,84.27489013796628,101.56438426162494,126.10766990291262,0.3376791582815459,1.496384844881757,29.889526737975675,41.01576,283.3117,279.07538,74.98622212914998,-1.3561096,0.24914551,101111.42,0.0,48.3826,0.044006348,736.4754,1.3788062707883657,55635.895,15303.48,250.3545,275.9202,7.0051575,-0.9715576,-1.6260376,2.3797302,12.8,145.0,72.2,0.9,2.8,20,4,2,3,-0.8660254037844386,0.5000000000000001,0,0.5735764363510459,-0.8191520442889919
2026-03-04 21:00:00,85.63994379151762,103.78436893203884,128.0465610628513,0.3352148036124971,1.4951733256550854,28.049683121290013,47.761253,282.15472,279.1037,81.20036350320606,-1.7982178,0.24484253,101155.66,0.0,44.202618,0.19787598,704.97394,1.814809940664212,55644.906,15327.934,250.41457,275.76172,6.635071,0.25131226,-1.4787598,3.0845032,12.4,126.0,74.1,0.8,2.5,21,4,2,3,-0.7071067811865477,0.7071067811865474,0,0.8090169943749475,-0.587785252292473
2026-03-04 22:00:00,82.92264179867144,100.70753704649974,126.27360245273378,0.348413163869408,1.5227879646734668,26.995854744676937,44.24296,282.01266,280.2469,88.68844573074614,-1.885498,0.18789673,101159.375,0.0,64.08423,0.2730713,686.20764,1.894837166921921,55674.582,15343.547,250.42818,275.70618,5.4136353,0.7338562,-1.7277069,2.625946,12.1,111.0,75.2,0.6,1.9,22,4,2,3,-0.5000000000000004,0.8660254037844384,0,0.9335804264972017,-0.35836794954530027
2026-03-05 03:00:00,85.52058252427184,100.62243740419008,123.80779253960144,0.3121453696109952,1.4476958345877422,23.2921633839384,43.158913,281.1018,279.6831,90.75421382141344,-0.7619171,0.28372192,101069.95,0.0,56.759644,0.5050659,92.22316,0.8130287788023843,55588.8,15214.055,251.14973,275.1502,7.5631866,1.1987305,0.6117401,0.24092102,8.8,74.0,97.2,1.8,4.4,3,5,3,3,0.7071067811865476,0.7071067811865476,0,0.9612616959383189,0.27563735581699916
2026-03-05 04:00:00,89.69327031170158,104.25303525804804,126.04529381706692,0.2919052361048601,1.405292637605278,22.759615625934792,43.702885,281.11002,279.79785,91.42179846361948,-0.77323914,0.7111206,101077.016,0.0,66.293015,0.49526978,30.187042,1.0505195264117178,55579.496,15212.047,251.10138,275.0713,6.783676,0.79115295,0.41497803,-0.1105957,9.2,99.0,94.9,1.5,3.4,4,5,3,3,0.8660254037844386,0.5000000000000001,0,0.9876883405951378,-0.1564344650402308
2026-03-05 05:00:00,89.66920286152273,103.6247112927951,125.5466223811957,0.2909379263891382,1.4001085877273864,24.24916057940573,47.8211,281.30453,280.27258,93.20722329861832,-0.91752625,0.44256592,101099.03,0.0,68.141014,0.4570923,30.166397,1.0186849429458102,55592.266,15222.008,251.16905,275.0359,6.6728363,0.31628418,0.8883209,-0.093688965,9.3,105.0,92.1,1.2,3.3,5,5,3,3,0.9659258262890683,0.25881904510252074,0,0.9659258262890683,-0.25881904510252085
2026-03-05 06:00:00,112.34497700562083,143.26446601941748,172.706969851814,0.3537820873946495,1.5372914118437329,31.226314728952623,39.58402,281.50616,280.34378,92.39014103833412,-1.0785522,0.03265381,101107.35,4.7683716e-07,66.31296,0.51831055,30.149307,1.0790463935495804,55593.5,15219.176,251.37299,274.968,7.2414093,-0.26420593,1.3470459,0.117126465,9.2,81.0,92.1,1.3,3.2,6,5,3,3,1.0,6.123233995736766e-17,1,0.9876883405951378,0.15643446504023092
2026-03-05 07:00:00,115.08981093510477,146.23253960143077,173.31248850281042,0.3425905640127369,1.505889058195138,32.00268693713001,38.31296,281.7149,280.47867,91.93729424483618,-1.616745,-0.18823242,101120.89,0.0,103.239746,0.87323,457.18723,1.6276657638975076,55597.125,15221.352,251.48059,275.02884,7.259262,-0.8229065,1.6131439,0.57221985,9.4,73.0,91.8,1.7,3.2,7,5,3,3,0.9659258262890683,-0.25881904510252063,1,0.9563047559630354,0.29237170472273677
2026-03-05 08:00:00,120.3009708737864,150.80563106796117,176.48825242718448,0.3246697292525967,1.467055915494572,33.77531957945374,39.072235,281.97354,280.28705,89.16772766999308,-1.8990173,0.2668152,101162.87,0.0,307.9595,0.96728516,282.71136,1.917669694355712,55632.74,15253.375,251.4774,275.0639,6.643875,-0.8383484,2.0970917,1.1387787,9.8,71.0,89.5,1.8,3.8,8,5,3,3,0.8660254037844387,-0.4999999999999998,1,0.9455185755993167,0.32556815445715676
2026-03-05 09:00:00,136.6591057741441,166.18354113438937,189.13773633111907,0.2884403723746379,1.384011214442563,37.28625591703613,37.93389,282.6278,280.12402,84.37645984550352,-2.0638428,0.6299591,101170.39,2.3841858e-06,393.15494,1.0,379.6874,2.157845122056876,55641.95,15263.949,251.4512,275.2208,5.683792,-0.6111145,2.7668762,1.5211487,10.4,86.0,86.8,1.4,3.9,9,5,3,3,0.7071067811865476,-0.7071067811865475,1,0.9975640502598242,0.06975647374412523
2026-03-05 10:00:00,144.26432294328052,174.27482881962186,196.81136944302503,0.282116124460613,1.3642414428144,41.03004998968075,47.944126,283.59973,279.63303,76.44209712370608,-1.2772827,0.40682983,101171.56,3.6239624e-05,364.91705,1.0,497.91483,1.340507965771602,55652.016,15249.891,251.35197,274.78748,3.7479706,1.3190918,3.2731476,-0.28337097,10.8,102.0,84.9,1.6,3.5,10,5,3,3,0.49999999999999994,-0.8660254037844387,1,0.9781476007338057,-0.20791169081775934
2026-03-05 11:00:00,140.83833929483905,171.1155135411344,194.5147215125192,0.296779561786978,1.381120518072784,45.877017102202586,43.054398,283.85223,278.7224,70.5863956149875,-1.5705566,0.5950165,101155.72,6.914139e-05,499.2288,1.0,667.43823,1.6794917889277727,55675.465,15244.395,251.3569,274.8285,3.949234,0.44448853,4.9756927,-0.649353,11.0,113.0,83.0,1.3,3.4,11,5,3,3,0.258819045102521,-0.9659258262890682,1,0.9205048534524403,-0.3907311284892738
2026-03-05 12:00:00,141.44946346448646,171.20983648441492,196.13264179867144,0.3064165707645783,1.386591618011493,53.37599516622912,43.666378,284.24988,278.21057,66.34561332463868,-2.0005493,0.51174927,101097.83,3.6239624e-05,449.0259,1.0,740.41394,2.064966057124432,55688.88,15207.852,251.32462,275.3633,4.85524,-0.32229614,6.6862183,0.31739807,11.3,133.0,80.1,1.0,3.6,12,5,3,3,1.2246467991473532e-16,-1.0,1,0.7313537016191706,-0.6819983600624984
2026-03-05 13:00:00,109.2018497700562,137.5300613183444,160.46902401635157,0.3456459030128345,1.4694716516686832,46.79821449636929,42.888718,284.82092,278.3783,64.63488543308145,-1.7923126,0.9147644,101015.37,6.198883e-06,606.20935,1.0,874.19415,2.012257032196961,55648.42,15152.969,251.59453,275.5583,5.1874695,-0.9943085,6.7957916,0.31141663,12.0,71.0,74.8,1.1,2.9,13,5,3,3,-0.2588190451025208,-0.9659258262890683,1,0.9455185755993167,0.32556815445715676
2026-03-05 14:00:00,100.65067450178846,128.33494634644865,152.51793561573837,0.3566496926360721,1.5153195431165118,37.23058303664565,49.205322,285.50842,279.01688,64.56996105552018,-1.6703491,1.7946167,100966.95,2.861023e-06,531.81525,1.0,1006.75946,2.4516760013896004,55622.61,15121.352,251.91776,275.80505,5.7947693,-1.2124329,6.197754,0.9890747,11.9,95.0,74.8,1.0,2.7,14,5,3,3,-0.4999999999999997,-0.8660254037844388,1,0.9961946980917455,-0.08715574274765824
2026-03-05 15:00:00,111.79379151762902,143.84332141032192,172.09035258048033,0.35520892648821,1.5393551708458502,30.702594494228865,41.48721,285.51212,278.98682,64.42022965942348,-1.6271057,1.8612671,100941.414,0.0,615.2106,0.9701843,991.53784,2.472203101792994,55593.082,15104.4375,252.06967,276.0569,6.216675,-1.1468048,4.5914,1.6360474,12.3,137.0,71.5,1.2,2.0,15,5,3,3,-0.7071067811865471,-0.7071067811865479,1,0.6819983600624985,-0.7313537016191705
2026-03-05 16:00:00,115.08546244251406,146.36811446090957,174.69126724578436,0.3487702004143327,1.5179264350188224,34.28994189013268,44.091007,285.2288,279.02863,65.82137178945297,-1.5163422,1.0661469,100897.95,0.0,526.7498,0.6482239,1219.9889,1.853635044953685,55556.71,15074.727,252.52322,276.2177,5.662506,-1.2184753,2.76799,1.9216919,12.4,107.0,72.1,1.4,3.5,16,5,3,3,-0.8660254037844385,-0.5000000000000004,1,0.9563047559630355,-0.29237170472273666
2026-03-05 17:00:00,110.681665815023,142.4463924374042,173.3808788962698,0.3682112577138636,1.5664823623051594,32.99405419466674,49.43545,284.48776,280.48923,76.42012189836112,-0.9270172,0.27793884,100901.64,0.0,193.61641,0.61169434,1082.3622,0.9677865921143904,55561.32,15076.738,253.104,276.25577,4.38649,-1.3410797,1.510086,1.794281,12.2,85.0,72.0,1.1,3.1,17,5,3,3,-0.9659258262890683,-0.25881904510252063,1,0.9961946980917455,0.08715574274765814
2026-03-05 18:00:00,88.01289729177313,107.08818599897803,133.10546244251404,0.3428107347669891,1.51234040721229,30.991837323794552,52.71398,283.9604,280.2165,77.67808147921933,-0.60198975,0.66334534,100923.14,0.0,115.593346,0.7381897,1078.0747,0.895778264530223,55580.547,15093.27,253.32326,276.38068,3.15831,-1.2732697,0.92160034,1.6060028,11.7,118.0,74.5,1.3,3.1,18,5,3,3,-1.0,-1.8369701987210297e-16,1,0.8829475928589269,-0.4694715627858909
2026-03-05 19:00:00,88.01013796627491,101.72789984670412,124.86917731221256,0.3017052119362503,1.418804455700972,30.959199944632665,42.516945,283.36792,279.05875,74.61932669141639,-0.28286743,0.92263794,100939.984,0.0,69.593254,0.83477783,749.9878,0.9650257775221596,55607.06,15114.461,253.09952,276.62115,2.091919,-1.0146332,1.1634827,1.3325653,11.3,120.0,75.2,1.3,2.8,19,5,3,3,-0.9659258262890684,0.2588190451025203,0,0.8660254037844387,-0.4999999999999998
2026-03-05 20:00:00,87.25041389882473,101.51418497700564,126.24489524782832,0.3145043905617398,1.4469260162742084,29.2199516900202,47.95215,282.36542,278.3277,75.86389139240606,0.12823486,1.0769348,100969.266,0.0,32.927452,0.8545532,715.3937,1.0845426422092677,55637.13,15143.902,252.672,276.8504,1.2488708,-0.6436615,2.1874847,1.1059418,10.6,104.0,78.7,1.0,2.4,20,5,3,3,-0.8660254037844386,0.5000000000000001,0,0.9702957262759965,-0.24192189559966779
2026-03-05 21:00:00,87.53006642820644,105.23793050587634,131.52452222789984,0.3365569350228262,1.5026210545967915,28.31596530458471,46.0091,282.70145,279.1256,78.38610124981106,0.44026184,0.28573608,100970.65,0.0,18.382305,0.7183838,461.90942,0.5248576904018384,55645.848,15147.875,252.48328,276.97372,0.7363739,-0.3156433,2.894333,0.65341187,10.3,134.0,78.6,0.8,2.1,21,5,3,3,-0.7071067811865477,0.7071067811865474,0,0.7193398003386511,-0.6946583704589974
2026-03-05 22:00:00,85.68844660194175,102.6153653551354,125.92337250894226,0.3235203930584374,1.4695490002795752,26.718200772668247,46.659863,281.75555,279.80447,87.54564750997937,-0.8493805,0.20864868,100996.32,0.0,32.92688,0.6984253,74.93422,0.8746322115300764,55655.066,15175.949,252.1143,277.01077,1.8688812,0.38137817,3.9060516,-1.3213806,10.5,170.0,77.2,0.7333333333333334,1.6,22,5,3,3,-0.5000000000000004,0.8660254037844384,0,0.17364817766693028,-0.984807753012208
2026-03-06 03:00:00,128.0,128.0,128.0,0.0,0.9999999921875,0.0,51.892048,280.63245,279.3775,91.75174187930836,0.5444336,-0.92378235,100880.414,0.0,39.525032,1.0,30.152344,1.0722787767089688,55559.68,15070.594,252.43558,276.9181,-2.5764008,-1.965271,-0.98327637,-0.39620972,9.5,293.0,81.8,0.6666666666666666,1.8,3,6,4,3,0.7071067811865476,0.7071067811865476,0,-0.9205048534524405,0.3907311284892735
2026-03-06 04:00:00,83.80275932549822,100.27934593765968,122.89376085845682,0.3237525426889118,1.466464354886704,25.27993977730803,48.60586,280.32587,279.21704,92.66282563046668,0.28311157,-0.7691345,100859.766,0.0,33.360573,0.99401855,30.179428,0.8195852854694958,55562.62,15060.199,252.44347,276.99133,-4.0109253,-2.3205414,-0.57901,-0.48350525,9.1,289.0,86.0,0.6,1.3,4,6,4,3,0.8660254037844386,0.5000000000000001,0,-0.945518575599317,0.3255681544571563
2026-03-06 05:00:00,89.66920286152273,103.6247112927951,125.5466223811957,0.2909379263891382,1.4001085877273864,24.24916057940573,49.08098,279.85522,278.7374,92.578441443486,0.007293701,-0.093185425,100861.125,0.0,30.770355,0.9952698,30.06401,0.0934704311892698,55552.664,15055.844,252.45828,276.81714,-5.015045,-2.6624603,0.024429321,-0.18771362,9.3,289.0,85.8,0.6,1.6,5,6,4,3,0.9659258262890683,0.25881904510252074,0,-0.945518575599317,0.3255681544571563
2026-03-06 06:00:00,112.34497700562083,143.26446601941748,172.706969851814,0.3537820873946495,1.5372914118437329,31.226314728952623,55.92408,279.9154,278.58203,91.20876801779116,0.056518555,-0.65267944,100881.28,0.0,20.113598,0.96099854,69.317856,0.655121972199072,55539.957,15059.836,252.49178,276.64648,-5.790802,-2.804596,0.68899536,0.3059845,9.4,297.0,84.2,0.6,1.0,6,6,4,3,1.0,6.123233995736766e-17,1,-0.891006524188368,0.45399049973954664
2026-03-06 07:00:00,115.08981093510477,146.23253960143077,173.31248850281042,0.3425905640127369,1.505889058195138,32.00268693713001,57.823444,279.88702,278.3563,89.96523804345628,-0.2921753,-1.2003174,100928.59,0.0,33.426414,0.9812012,346.6482,1.2353656408824272,55574.312,15093.391,252.58711,276.72644,-6.5651855,-2.8923035,1.3161011,0.43347168,9.5,280.0,82.8,0.6,1.2,7,6,4,3,0.9659258262890683,-0.25881904510252063,1,-0.9848077530122081,0.17364817766692997
2026-03-06 08:00:00,120.3009708737864,150.80563106796117,176.48825242718448,0.3246697292525967,1.467055915494572,33.77531957945374,59.53041,280.8197,278.90674,87.68930652802507,-0.41532898,-0.9087372,100938.1,0.0,86.25383,0.9373474,187.93915,0.9991503692096002,55596.16,15105.156,252.71512,276.7347,-7.3360596,-3.018921,1.7575684,0.23043823,10.1,237.0,79.4,0.6,1.7,8,6,4,3,0.8660254037844387,-0.4999999999999998,1,-0.8386705679454242,-0.544639035015027
2026-03-06 09:00:00,136.6591057741441,166.18354113438937,189.13773633111907,0.2884403723746379,1.384011214442563,37.28625591703613,51.48406,282.38974,279.8724,84.27076388390003,-0.76608276,-0.30682373,100940.29,0.0,264.72513,0.94229126,370.93875,0.8252415382543044,55607.984,15115.609,252.78943,276.6385,-8.076706,-3.1822815,2.2518463,-0.03477478,10.7,262.0,76.6,0.7,2.0,9,6,4,3,0.7071067811865476,-0.7071067811865475,1,-0.9902680687415703,-0.13917310096006583
2026-03-06 10:00:00,144.26432294328052,174.27482881962186,196.81136944302503,0.282116124460613,1.3642414428144,41.03004998968075,54.520412,285.0425,279.81238,70.3321169180942,-1.4558868,0.26805115,100962.65,0.0,529.8055,0.8845215,624.41345,1.48035731951126,55657.945,15121.789,252.77162,276.4732,-6.7514954,-3.6786346,4.175705,-1.995285,11.7,13.0,72.6,0.39999999999999997,2.1,10,6,4,3,0.49999999999999994,-0.8660254037844387,1,0.224951054343865,0.9743700647852352
2026-03-06 11:00:00,140.83833929483905,171.1155135411344,194.5147215125192,0.296779561786978,1.381120518072784,45.877017102202586,54.6071,286.58118,280.45694,66.45926010705219,-1.95018,1.1456299,100920.91,0.0,683.4441,0.8641968,747.87836,2.2617846714871,55681.508,15107.398,252.9474,276.6532,-6.6950073,-3.576889,3.9768524,-1.5282898,12.8,104.0,65.8,0.1,2.8,11,6,4,3,0.258819045102521,-0.9659258262890682,1,0.9702957262759965,-0.24192189559966779
2026-03-06 12:00:00,141.44946346448646,171.20983648441492,196.13264179867144,0.3064165707645783,1.386591618011493,53.37599516622912,51.80987,287.59485,279.9782,60.22292754349422,-1.8838348,1.489624,100919.16,4.7683716e-07,747.06116,0.8015137,787.3517,2.401627201517138,55685.6,15125.758,252.7457,276.87973,-6.5102997,-3.3814697,4.5377655,-0.6982422,14.5,96.0,54.4,1.3,4.5,12,6,4,3,1.2246467991473532e-16,-1.0,1,0.9945218953682733,-0.10452846326765355
2026-03-06 13:00:00,109.2018497700562,137.5300613183444,160.46902401635157,0.3456459030128345,1.4694716516686832,46.79821449636929,45.190884,288.1649,280.06802,58.40862377361113,-2.1673126,0.9593048,100867.016,2.3841858e-06,854.359,0.7319031,869.6421,2.3701286052494703,55642.4,15090.426,252.62825,276.86307,-6.331772,-3.2355347,5.2233276,0.32365417,16.4,100.0,47.2,1.3,3.8,13,6,4,3,-0.2588190451025208,-0.9659258262890683,1,0.984807753012208,-0.1736481776669303
2026-03-06 14:00:00,93.59151251916198,120.77311701584055,143.801057741441,0.3851484704472143,1.5364753954107075,45.561744147000354,43.72735,288.25592,279.49652,55.83152680097788,-2.1204987,0.59529114,100810.3,7.6293945e-06,869.5285,0.43566895,963.68994,2.202472764431876,55618.684,15057.672,252.74237,276.9154,-6.3489532,-2.9807281,6.058304,0.71658325,15.9,98.0,48.5,1.2,3.9,14,6,4,3,-0.4999999999999997,-0.8660254037844388,1,0.9902680687415704,-0.13917310096006535
2026-03-06 15:00:00,90.19553398058252,118.91322432294328,144.89334184977005,0.4032448640474559,1.6064358604997797,39.05012446326677,39.83994,288.16364,279.3263,55.50875192478245,-1.9305725,0.8287811,100793.67,0.0,817.4772,0.38427734,980.7315,2.100949378132053,55617.355,15058.789,252.83138,277.20828,-6.1605835,-2.5529022,6.5270386,0.5723572,15.9,100.0,50.5,1.2,3.6,15,6,4,3,-0.7071067811865471,-0.7071067811865479,1,0.984807753012208,-0.1736481776669303
2026-03-06 16:00:00,86.55084312723557,116.1191824220746,143.70123147675014,0.4242618153191886,1.6603099938054868,39.84409429203001,39.337845,287.5692,279.3191,57.64885439845923,-1.3007965,0.83680725,100762.5,0.0,533.94684,0.18676758,1133.9819,1.5467119667426164,55595.1,15048.957,252.83324,277.53815,-5.7619476,-2.3480988,6.6428833,-0.16963196,14.9,68.0,54.6,1.6,3.5,16,6,4,3,-0.8660254037844385,-0.5000000000000004,1,0.9271838545667874,0.37460659341591196
2026-03-06 17:00:00,92.76662749105776,127.38044455799694,162.98659172202352,0.4517314616473074,1.7569528436374575,39.761264627496,35.820553,285.64044,280.8388,72.5399346703905,-1.3255463,0.82336426,100796.625,0.0,138.24834,0.071014404,1487.249,1.5604491975354526,55623.31,15086.238,252.79794,277.66046,-5.415146,-2.4846497,5.880417,-0.7837219,14.1,83.0,55.9,1.2,2.9,17,6,4,3,-0.9659258262890683,-0.25881904510252063,1,0.992546151641322,0.12186934340514749
2026-03-06 18:00:00,80.90968318855391,100.33774144098108,122.48713847726113,0.3500476843109932,1.5138748804384663,34.04439653531854,29.017233,283.53027,279.4328,75.74545565464061,-1.6435852,1.1988983,100836.766,0.0,63.597153,0.04244995,1427.4841,2.034386748728454,55647.156,15117.117,252.75558,277.65808,-5.5522156,-2.8124542,4.661438,-0.7438965,13.2,110.0,59.0,1.3,3.2,18,6,4,3,-1.0,-1.8369701987210297e-16,1,0.9396926207859084,-0.3420201433256687
2026-03-06 19:00:00,81.56456821665815,99.10757281553398,123.79854879918244,0.3475786768572052,1.5177981075378344,31.822495547810306,32.631435,282.52585,278.4729,75.8105252979895,-1.6159515,1.079834,100905.67,0.0,42.030975,0.028747559,1336.6809,1.943538195639141,55678.312,15164.031,252.7156,277.51025,-5.959259,-3.2627258,3.8808746,-0.54493713,12.6,140.0,64.2,0.9,2.2,19,6,4,3,-0.9659258262890684,0.2588190451025203,0,0.6427876096865395,-0.7660444431189779
2026-03-06 20:00:00,79.85564639754726,97.7855748594788,123.9914563106796,0.3615345926559448,1.552694898250715,30.18035777388419,33.406902,282.2926,277.95026,74.25928205819503,-0.95266724,-0.11834717,100959.19,0.0,24.885723,0.027893066,1416.6893,0.959990063915365,55699.457,15195.48,252.72687,277.34387,-6.471649,-3.5517883,3.7952728,-0.36520386,12.0,153.0,69.0,0.6,2.1,20,6,4,3,-0.8660254037844386,0.5000000000000001,0,0.45399049973954686,-0.8910065241883678
2026-03-06 21:00:00,84.15148696985182,97.62615738375064,121.97677056719468,0.3178887425733427,1.4494903597057511,27.530894616214475,45.691784,282.46545,277.8418,72.84699452533742,-0.7414551,-1.1135864,100989.3,0.0,24.634724,0.036499023,1463.166,1.337845407953015,55723.26,15215.676,252.75754,277.2564,-7.144333,-3.6443634,4.0689545,-0.28082275,11.5,97.0,73.0,0.8,1.9,21,6,4,3,-0.7071067811865477,0.7071067811865474,0,0.9925461516413221,-0.12186934340514737
2026-03-06 22:00:00,86.58428206438427,104.59502810424118,141.7581502299438,0.3883379981293981,1.6372272797423535,29.748103348910245,47.720264,280.67792,278.25784,84.64323769622297,-0.9337921,-0.9451599,100991.89,0.0,19.889862,0.15838623,1470.5333,1.32864401650345,55731.816,15214.387,252.57253,277.52936,-6.9979706,-2.6139832,3.615036,-2.2778625,11.0,69.0,76.8,1.0,2.7,22,6,4,3,-0.5000000000000004,0.8660254037844384,0,0.9335804264972017,0.3583679495453004
2026-03-07 03:00:00,83.82164537557486,100.85158916709248,126.84939703628002,0.3487621688740452,1.5133250481374845,30.24871429117416,56.562866,279.2525,277.10443,86.11149758016387,0.32922363,-0.6936493,100981.41,0.0,13.500942,0.23034668,1127.9972,0.7678134864280953,55684.05,15173.617,252.33382,276.80875,-8.18103,-4.1598816,1.8842468,-0.47296143,8.3,347.0,86.9,0.8,1.3,3,7,5,3,0.7071067811865476,0.7071067811865476,0,-0.22495105434386534,0.9743700647852351
2026-03-07 04:00:00,83.49610117526827,101.6869851814001,127.09726622381196,0.3519819584092682,1.5221940056198031,30.213286210413425,48.49157,278.56494,276.70154,87.78471194255542,0.40141296,-0.8256073,101001.88,0.0,14.259558,0.18356323,1054.3119,0.9180194868679268,55678.117,15186.4375,252.28546,276.62445,-8.783051,-4.3233643,1.8790436,-0.7368164,7.9,311.0,86.6,0.6000000000000001,0.8,4,7,5,3,0.8660254037844386,0.5000000000000001,0,-0.7547095802227722,0.656059028990507
2026-03-07 05:00:00,84.4408482370976,101.07273888605008,125.85056719468574,0.334800589067304,1.490399117627485,25.302084618244564,50.41593,277.85083,276.09674,88.4001838206517,0.45051575,-0.8029785,100996.08,0.0,15.311406,0.060180664,659.2083,0.9207273822692104,55653.02,15179.879,252.16582,276.67737,-9.120941,-4.320877,1.8322601,-0.65771484,7.6,329.0,87.3,0.4,1.0,5,7,5,3,0.9659258262890683,0.25881904510252074,0,-0.5150380749100545,0.8571673007021121
2026-03-07 06:00:00,119.24925907000512,148.72105263157894,176.3682422074604,0.3356415631339962,1.47898814721302,35.890787268436625,55.072105,277.4891,276.1004,90.68720451057855,0.5088043,-0.7707062,101024.79,0.0,17.61981,0.033447266,658.9123,0.923509535639416,55662.84,15202.109,252.01723,276.8964,-9.226807,-4.1620026,1.6469116,-0.5171356,7.2,335.0,87.3,0.5,1.0,6,7,5,3,1.0,6.123233995736766e-17,1,-0.4226182617406992,0.90630778703665
